bleu,bertscore,bertscore_p,bertscore_r,IoU,Coverage (target words),delta,word
0.053320938858289126,0.6573033481836319,0.6377649456262589,0.6792861819267273,1.0,1.0,0,стол
0.09533431972428721,0.7352557480335236,0.7500031292438507,0.7212012112140656,1.0,1.0,0,спектр
0.08661900789820719,0.669758939743042,0.6703560948371887,0.6695398807525634,1.0,1.0,1,темнота
0.2190921966456976,0.7379181782404581,0.7622711857159933,0.7151713967323303,1.0,1.0,0,крутить
0.13094293869145696,0.8083346784114838,0.8111966252326965,0.8085394203662872,1.0,1.0,0,классный
0.08116697886877475,0.6368485689163208,0.6270638704299927,0.6474798917770386,1.0,1.0,0,казённый
0.04354866211632835,0.6491483449935913,0.6329354047775269,0.6670794188976288,1.0,1.0,0,мастер
0.0,0.7181370258331299,0.721025675535202,0.7168578505516052,1.0,1.0,0,шлифовальный
0.06297808130177,0.6295929749806722,0.6272310614585876,0.6325789491335551,1.0,1.0,0,меч
0.02970925630716051,0.7177283465862274,0.6917997002601624,0.7465040683746338,1.0,1.0,0,формула
0.03241496606455093,0.6442766189575195,0.6558126211166382,0.6331394910812378,1.0,1.0,0,короб
0.03886908787504504,0.68171826004982,0.7310424447059631,0.6386938095092773,1.0,1.0,0,чека
0.05272833471800428,0.6673141419887543,0.6495729684829712,0.6868369877338409,1.0,1.0,0,кат
0.06478573305022665,0.7453981041908264,0.7522346576054891,0.7391915718714396,1.0,1.0,0,мёрзлый
0.11778180602372451,0.7516909837722778,0.7615055839220682,0.7429492076237997,1.0,1.0,0,ласкать
0.08495391290664807,0.7008143365383148,0.6994374394416809,0.7046273052692413,1.0,1.0,0,запасть
0.3172529578669041,0.7625589569409689,0.7903899550437927,0.7375915845235189,1.0,1.0,0,ушастый
0.10787860091939883,0.7435183127721151,0.7430460850397745,0.7455013593037924,1.0,1.0,0,ясный
0.04027248192421851,0.6758234202861786,0.6719406545162201,0.6803154349327087,1.0,1.0,0,лабиринт
0.2007203448863757,0.7162815630435944,0.7276082634925842,0.7055943310260773,1.0,1.0,0,сухарь
0.01123109085988102,0.6495162844657898,0.6661924123764038,0.6358385682106018,1.0,1.0,0,синдикат
0.10133708152733582,0.8021113276481628,0.808576762676239,0.7960312366485596,1.0,1.0,0,сварочный
0.06287959776426025,0.6964276134967804,0.7033278346061707,0.6898610591888428,1.0,1.0,0,маячить
0.04542252881384384,0.684757649898529,0.647510846455892,0.7267237106959025,1.0,1.0,0,чертёж
0.2637019617514574,0.7847848534584045,0.7769990861415863,0.7930718958377838,1.0,1.0,0,зарубить
0.02807404135868095,0.6512984335422516,0.6315355896949768,0.6731959879398346,1.0,1.0,0,четвертак
0.05395503701086143,0.709852784872055,0.7172609269618988,0.7026610672473907,1.0,1.0,0,мёд
0.02380992428459146,0.6106534401575724,0.6114180684089661,0.6101393500963846,1.0,1.0,0,топ
0.03618026052600882,0.6932581861813863,0.7208289702733358,0.6682910720507304,1.0,1.0,0,символ
0.02837155498978159,0.6669689416885376,0.6948995292186737,0.641198605298996,1.0,1.0,0,шлем
0.015324181433077243,0.6320907711982727,0.6597927451133728,0.6085572838783264,1.0,1.0,0,хор
0.040521915391380246,0.7111226618289948,0.7306010127067566,0.6928708851337433,1.0,1.0,0,сошник
0.04069860688011569,0.663856565952301,0.6769720315933228,0.6513649026552836,1.0,1.0,0,ширять
0.2372045958708553,0.7101526856422424,0.7092795372009277,0.7132517099380493,1.0,1.0,0,кабак
0.03386567122137076,0.708350270986557,0.7479462921619415,0.6730647683143616,1.0,1.0,0,увязать
0.05698668422114075,0.6476011474927267,0.6403757731119791,0.6560313900311788,1.0,1.0,0,камера
0.02640641676193603,0.6341727077960968,0.6479735970497131,0.6216161251068115,1.0,1.0,0,косарь
0.02098057453148274,0.6396236717700958,0.6235299408435822,0.6571286916732788,1.0,1.0,0,копёр
0.06820826273304575,0.6783360441525778,0.6735154787699381,0.6844947536786398,1.0,1.0,0,лад
0.014929831413909562,0.6300357282161713,0.6348181366920471,0.6261453926563263,1.0,1.0,0,травля
0.024373572914537844,0.6519512335459391,0.6606204112370809,0.6459326148033142,1.0,1.0,0,чоканье
0.10204276418597785,0.6793630520502726,0.6820029417673746,0.6797842582066854,1.0,1.0,0,кадра
0.06667866043548946,0.6783329546451569,0.708422988653183,0.6524650454521179,1.0,1.0,0,ярлык
0.04767707020457096,0.6663953363895416,0.6522921025753021,0.6813516616821289,1.0,1.0,0,давиться
0.05154608564982244,0.6199304163455963,0.6368438303470612,0.6051596701145172,1.0,1.0,0,спора
0.09892197126201747,0.7234531342983246,0.7515147924423218,0.6975657343864441,1.0,1.0,0,сиять
0.06044836259799933,0.6135243475437164,0.6095218062400818,0.6175802946090698,1.0,1.0,0,чувственный
0.027611988917697356,0.6294304728507996,0.621448814868927,0.6382259130477905,1.0,1.0,0,ужасный
0.08384067883966745,0.6724573572476705,0.6758962670962015,0.6690815687179565,1.0,1.0,0,таблетка
0.025024940238653978,0.6295830607414246,0.6471323172251383,0.6137655377388,1.0,1.0,0,славный
0.034512383489697124,0.6577300727367401,0.6251687109470367,0.6942787766456604,1.0,1.0,0,хана
0.04366954466619372,0.6753587424755096,0.6932267248630524,0.6636161208152771,1.0,1.0,0,ягодица
0.054434310739865016,0.6503806511561075,0.6568201979001363,0.6442572673161825,1.0,1.0,0,фонарь
0.0724526573259666,0.6980634331703186,0.7127772271633148,0.6839982569217682,1.0,1.0,0,цыкать
0.06030434186373993,0.682362824678421,0.6851613521575928,0.6795911192893982,1.0,1.0,0,кровля
0.03217764248505336,0.661889930566152,0.683691402276357,0.6418039997418722,1.0,1.0,0,шнур
0.3173969620630378,0.7461081445217133,0.7346656322479248,0.7579469978809357,1.0,1.0,0,королёк
0.031676619952285094,0.6801814635594686,0.7032278378804525,0.6587575674057007,1.0,1.0,0,тупить
0.11544383576380535,0.7144293487071991,0.7453595399856567,0.6895444691181183,1.0,1.0,0,заглатывать
0.06700105807040084,0.6234729290008545,0.6207404136657715,0.6263851523399353,1.0,1.0,0,юр
0.10234459018728545,0.6883127689361572,0.6742457151412964,0.702979326248169,1.0,1.0,0,струя
0.2517153208579234,0.7462713122367859,0.7543627321720123,0.7402453422546387,1.0,1.0,0,шаманить
0.11041376205211928,0.7284831007321676,0.6935789585113525,0.7774210969607035,1.0,1.0,0,черныш
0.05924308707523382,0.7018635869026184,0.7236536741256714,0.6813701093196869,1.0,1.0,0,курево
0.002623640555504557,0.6220261653264364,0.6235654354095459,0.6217683752377828,1.0,1.0,0,явка
0.24296568520786155,0.7245967984199524,0.750298798084259,0.7007946968078613,1.0,1.0,0,чирикать
0.09693366855359115,0.6976683537165324,0.6876914898554484,0.7116800546646118,1.0,1.0,0,кругом
0.039224647649254485,0.6570517122745514,0.6510607302188873,0.6631540358066559,1.0,1.0,0,звонкий
0.05884420910976131,0.7157588005065918,0.7072101831436157,0.7257111867268881,1.0,1.0,0,сведение
0.0176599795036016,0.6042990982532501,0.6317484080791473,0.5792703926563263,1.0,1.0,0,серебристый
0.0846924888471779,0.651744157075882,0.6515377163887024,0.6519694328308105,1.0,1.0,0,латка
0.044165662246279096,0.7152825593948364,0.6814554333686829,0.7534220814704895,1.0,1.0,0,тарабанить
0.0941695520466094,0.7538000345230103,0.7889795303344727,0.7232264280319214,1.0,1.0,0,яблоко
0.03868303453191126,0.6903681556383768,0.6761450171470642,0.708114226659139,1.0,1.0,0,катран
0.0,0.6033746401468912,0.6037802894910177,0.6029906074206034,1.0,1.0,0,точить
0.06064218264719093,0.63335782289505,0.6561120351155599,0.6135066350301107,1.0,1.0,0,сан
0.039283811693068965,0.6570531129837036,0.6637534499168396,0.651412844657898,1.0,1.0,0,таранный
0.0484356947847385,0.6651560068130493,0.6437883079051971,0.6882334351539612,1.0,1.0,0,давление
0.014678633829530519,0.6085692246754965,0.6279146273930868,0.5911140044530233,1.0,1.0,0,условие
0.08209003233161387,0.7540455162525177,0.7658340632915497,0.7430556416511536,1.0,1.0,0,щуп
0.0320135118651185,0.6159171462059021,0.6061226427555084,0.6265336275100708,1.0,1.0,0,жезл
0.06394164242812762,0.6199381649494171,0.6309137046337128,0.6104205846786499,1.0,1.0,0,знак
0.0374347434941254,0.7201841771602631,0.7524648904800415,0.6913924813270569,1.0,1.0,0,рудник
0.17116079511682541,0.7286562025547028,0.7326735258102417,0.7252164781093597,1.0,1.0,0,шитьё
0.03046350741790227,0.6619063019752502,0.6658488214015961,0.6583430767059326,1.0,1.0,0,колосник
0.1291115442815181,0.7332407236099243,0.7421519160270691,0.724574863910675,1.0,1.0,0,рулить
0.06647657904996321,0.6680562496185303,0.6733831564585367,0.6634103854497274,1.0,1.0,0,узловатый
0.1253479876278773,0.7226550877094269,0.7144858837127686,0.7313568294048309,1.0,1.0,0,ювелир
0.15150753136445283,0.7276803553104401,0.7000968754291534,0.7575304508209229,1.0,1.0,0,слеза
0.022157457526148238,0.7701690793037415,0.8403629064559937,0.7107975482940674,1.0,1.0,0,трап
0.11100872749695863,0.7178880870342255,0.7114580273628235,0.7251638770103455,1.0,1.0,0,ком
0.08516593018819643,0.7575846314430237,0.7562491297721863,0.7589249014854431,1.0,1.0,0,сойка
0.059760661179849864,0.6684219566258517,0.6879281780936501,0.6523680036718195,1.0,1.0,0,язык
0.08351299017821799,0.7061746120452881,0.7083432078361511,0.7051467498143514,1.0,1.0,0,скорлупа
0.018977423949228533,0.5699181258678436,0.5668851733207703,0.5742392539978027,1.0,1.0,0,мирный
0.08113481499914174,0.6566184401512146,0.6860629677772522,0.6313282608985901,1.0,1.0,0,семёрка
0.03452632075683257,0.661771297454834,0.636668473482132,0.6909560561180115,1.0,1.0,0,хлебало
0.11792160759879698,0.7180851101875305,0.6862714886665344,0.7570638060569763,1.0,1.0,0,чад
0.05931103542730475,0.6608244578043619,0.6782360672950745,0.6454193194707235,1.0,1.0,0,иконостас
0.02743176386289295,0.6519007682800293,0.6684861580530802,0.6368122299512228,1.0,1.0,0,фофан
0.07610846340322562,0.7107836604118347,0.7303807437419891,0.692442923784256,1.0,1.0,0,магия
0.05922704763949348,0.6770292520523071,0.6725152730941772,0.6829802989959717,1.0,1.0,0,язва
0.06939836053110149,0.6709491237998009,0.6686281263828278,0.6744099855422974,1.0,1.0,0,забить
0.03392683341808898,0.6279530227184296,0.6457618176937103,0.6125659346580505,1.0,1.0,0,мотня
0.054429877990707,0.6167092323303223,0.625885546207428,0.6085968315601349,1.0,1.0,0,фон
0.0,0.619625985622406,0.5814636945724487,0.6632512807846069,1.0,1.0,0,калина
0.19478068491009906,0.8054285645484924,0.8216357628504435,0.7899972597757975,1.0,1.0,0,драить
0.08806035151569666,0.6760400831699371,0.6756424307823181,0.6764827966690063,1.0,1.0,0,убрать
0.11789017239573131,0.7139072716236115,0.7156721651554108,0.7121849656105042,1.0,1.0,0,слыхать
0.0691790376678723,0.7139506538709005,0.724892278512319,0.7035723129908243,1.0,1.0,0,сажалка
0.06115210533242949,0.6890864769617716,0.7062351902325948,0.6751078764597574,1.0,1.0,0,звучать
0.053274738888635015,0.6952851712703705,0.716789573431015,0.6754666864871979,1.0,1.0,0,халтура
0.05395875302669669,0.6822831829388937,0.7128963867823283,0.6544244289398193,1.0,1.0,0,срыв
0.02186213809260264,0.7108217477798462,0.7442805568377177,0.6802992423375448,1.0,1.0,0,флюс
0.06604470301951565,0.6743350327014923,0.6557325124740601,0.6941288113594055,1.0,1.0,0,судак
0.04050508603725289,0.6612939834594727,0.6343173682689667,0.6906853914260864,1.0,1.0,0,тулуп
0.058400008883051385,0.6258296072483063,0.6408050358295441,0.6115472912788391,1.0,1.0,0,ядрышко
0.02163002101131386,0.6463393330574035,0.6730109810829162,0.6220949292182922,1.0,1.0,0,зелёный
0.022906197608459317,0.6291912078857422,0.633524489402771,0.6264100670814514,1.0,1.0,0,каре
0.06857246787170426,0.7074193209409714,0.7215270549058914,0.6951805204153061,1.0,1.0,0,мелькать
0.04456882760699063,0.6727045476436615,0.6583322882652283,0.6878980398178101,1.0,1.0,0,чистилище
0.016354591474793984,0.6400576829910278,0.6733801662921906,0.6099321842193604,1.0,1.0,0,хват
0.01937912570028715,0.6896513402462006,0.7289223670959473,0.6551424562931061,1.0,1.0,0,судить
0.07220508784075405,0.6557019750277201,0.655613362789154,0.6564386685689291,1.0,1.0,0,трёпка
0.10801547535632065,0.6851470669110616,0.6795459191004435,0.6908453702926636,1.0,1.0,0,медвяный
0.03479057373546234,0.6780496537685394,0.6759968996047974,0.6805978715419769,1.0,1.0,0,тмин
0.042330160805583696,0.6381517887115479,0.6434672355651856,0.6354783415794373,1.0,1.0,0,шифр
0.05663412860932445,0.6663320899009705,0.6677088260650634,0.666238260269165,1.0,1.0,0,земля
0.04196084647851283,0.7050675451755524,0.7376432716846466,0.6753346920013428,1.0,1.0,0,кончать
0.007782706932971431,0.6502734422683716,0.669973611831665,0.6332724690437317,1.0,1.0,0,комковатый
0.027611988917697356,0.6346873939037323,0.6352040469646454,0.6344969868659973,1.0,1.0,0,табельный
0.05522397783539471,0.6966301798820496,0.6771038174629211,0.7174440324306488,1.0,1.0,0,хилость
0.018738883683389607,0.6074637770652771,0.5987392663955688,0.6178113520145416,1.0,1.0,0,чурек
0.10140761614161896,0.6911584734916687,0.6897542178630829,0.6925768852233887,1.0,1.0,0,чайник
0.04898355224972124,0.6670246571302414,0.6696658730506897,0.6647520363330841,1.0,1.0,0,сытый
0.031251907639724415,0.6690098345279694,0.654315173625946,0.685482531785965,1.0,1.0,0,салютовать
0.05618611157417153,0.6793287247419357,0.6921723186969757,0.667866513133049,1.0,1.0,0,хлюст
0.0023329073556839237,0.7046621143817902,0.7778138518333435,0.6441901624202728,1.0,1.0,0,сыворотка
0.12583197654906006,0.7259389559427897,0.7099798917770386,0.7490236759185791,1.0,1.0,0,элемент
0.01424646601118672,0.6408074100812277,0.6665430267651876,0.618924597899119,1.0,1.0,0,скорость
0.08446808349120588,0.6743634343147278,0.6792723337809244,0.6698554952939352,1.0,1.0,0,солнышко
0.04444082541946703,0.645072340965271,0.642322321732839,0.6498258511225382,1.0,1.0,0,тонкий
0.05157525736369158,0.6660703122615814,0.6684409081935883,0.6637197136878967,1.0,1.0,0,другой
0.044066482773136476,0.6712816953659058,0.6654196977615356,0.6781659424304962,1.0,1.0,0,совокупность
0.014165454515898554,0.633111047744751,0.6266819596290588,0.6417001485824585,1.0,1.0,0,установка
0.18321002148712043,0.7118541995684305,0.7042082746823629,0.7200243870417277,1.0,1.0,0,шпилить
0.0,0.6585010687510172,0.6052067279815674,0.7224919597307841,1.0,1.0,0,мара
0.08253571581303194,0.7363740801811218,0.7308949828147888,0.742063581943512,1.0,1.0,0,коммерческий
0.03124715300704546,0.6744795143604279,0.6984317302703857,0.6532314121723175,1.0,1.0,0,депо
0.13278279251217817,0.688876211643219,0.6958898107210795,0.688060442606608,1.0,1.0,0,шестёрка
0.029943394970199363,0.6336361169815063,0.6454752087593079,0.622231513261795,1.0,1.0,0,цикл
0.06342953883955575,0.6593073805173238,0.6472454269727071,0.6729480425516764,1.0,1.0,0,шабаш
0.01858626161735393,0.6285279393196106,0.6417389512062073,0.6159141361713409,1.0,1.0,0,спорый
