bleu,bertscore,bertscore_p,bertscore_r,IoU,Coverage (target words),delta,word
0.05522397783539471,0.6537120938301086,0.6537154912948608,0.6537086367607117,1.0,1.0,0,pois-sysätä
0.10682175159905848,0.6867565512657166,0.6486577987670898,0.7296100854873657,1.0,1.0,0,kipeästi
0.02627961710408444,0.6741628646850586,0.6552265286445618,0.6942263245582581,1.0,1.0,0,johdatella
0.03067497574162635,0.6605492234230042,0.6472019851207733,0.6744672656059265,1.0,1.0,0,omistaminen
0.068098368933505,0.7019367218017578,0.6876795887947083,0.7168496052424113,1.0,1.0,0,koko
0.04503733751056993,0.695258617401123,0.6663174629211426,0.7268280386924744,1.0,1.0,0,poistaa
0.01865344005277091,0.6479827463626862,0.5997171998023987,0.706591784954071,1.0,1.0,0,oma
0.047998106991192106,0.6730697751045227,0.699589729309082,0.6484869718551636,1.0,1.0,0,osoitella
0.0,0.6721296310424805,0.6475430727005005,0.6986570954322815,1.0,1.0,0,matka
0.07993235792038572,0.6588298827409744,0.6434492617845535,0.6795549839735031,1.0,1.0,0,pohja
0.05669791110976001,0.6248305439949036,0.6027002334594727,0.6486478447914124,1.0,1.0,0,juuri
0.0,0.5873125195503235,0.57599937915802,0.599078893661499,1.0,1.0,0,piispa
0.02098057453148274,0.6030809283256531,0.5892406404018402,0.6181390583515167,1.0,1.0,0,pivo
0.03089055318156698,0.6341246664524078,0.5827652215957642,0.6963547468185425,1.0,1.0,0,marssia
0.028398387225677894,0.6547182202339172,0.6565475463867188,0.6528990268707275,1.0,1.0,0,irtainen
0.0,0.5499611496925354,0.527911901473999,0.5739325284957886,1.0,1.0,0,kumartaa
0.10682175159905848,0.6217347383499146,0.6045678853988647,0.6399049758911133,1.0,1.0,0,meri
0.03233721004426416,0.6185901761054993,0.6115309298038483,0.6258147060871124,1.0,1.0,0,johdattaa
0.04196114906296548,0.6094047427177429,0.5919002294540405,0.6279760599136353,1.0,1.0,0,levitellä
0.04196114906296548,0.6957944631576538,0.6911313533782959,0.7005209922790527,1.0,1.0,0,hempeä
0.0,0.6019732356071472,0.6016700863838196,0.6022765636444092,1.0,1.0,0,kiinni-paneminen
0.08116697886877475,0.6255795955657959,0.607650637626648,0.6445987224578857,1.0,1.0,0,käsi-kirja
0.011434783890309504,0.6013720631599426,0.5618272572755814,0.6487841606140137,1.0,1.0,0,kohta
0.081315498577781,0.6106300055980682,0.6065241396427155,0.6148573458194733,1.0,1.0,0,perus
0.0,0.6730343103408813,0.6744039058685303,0.6716703772544861,1.0,1.0,0,miekka
0.06567274736060395,0.6961183547973633,0.6545509099960327,0.7433232665061951,1.0,1.0,0,osattaa
0.16784459625186193,0.6662828326225281,0.6461184024810791,0.6877464056015015,1.0,1.0,0,jakamaton
0.033756602440442235,0.625472366809845,0.6006341278553009,0.6536523401737213,1.0,1.0,0,langeta
0.05341087579952924,0.5871634483337402,0.5882322490215302,0.5862973034381866,1.0,1.0,0,markka
0.10682175159905848,0.6689819097518921,0.6802995800971985,0.65803462266922,1.0,1.0,0,leiri
0.032836373680301977,0.6633047461509705,0.6564165949821472,0.6721628308296204,1.0,1.0,0,gradi
0.08745825313180626,0.6685465574264526,0.7270194292068481,0.6187793016433716,1.0,1.0,0,nimin-omattain
0.04767707020457095,0.7620576620101929,0.7324473857879639,0.7941628694534302,1.0,1.0,0,ajaminen
0.04196114906296548,0.6846756935119629,0.6511504054069519,0.7218406200408936,1.0,1.0,0,likempää
0.027611988917697356,0.6647595167160034,0.657571941614151,0.6726449728012085,1.0,1.0,0,kiertää
0.08116697886877475,0.6828266978263855,0.6621049642562866,0.7048873901367188,1.0,1.0,0,marakatti
0.04196114906296548,0.6220744848251343,0.6191257238388062,0.6250514388084412,1.0,1.0,0,pois-leikata
0.06567274736060395,0.6884886622428894,0.6882781982421875,0.6886992454528809,1.0,1.0,0,hautoa
0.0,0.6470202505588531,0.6289952397346497,0.6661682426929474,1.0,1.0,0,puhallus
0.03854118687985152,0.6283521294593811,0.6385138392448425,0.6200801134109497,1.0,1.0,0,määrä
0.05522397783539471,0.6373715996742249,0.6073944568634033,0.6704612374305725,1.0,1.0,0,hakija
0.01506189323093867,0.6086444854736328,0.571587324142456,0.6508396863937378,1.0,1.0,0,oppinut
0.0,0.6353208422660828,0.6233564615249634,0.6477534770965576,1.0,1.0,0,paska
0.10682175159905848,0.6767517328262329,0.6663082838058472,0.6875277757644653,1.0,1.0,0,povi
0.0,0.642132580280304,0.6292315721511841,0.6555736064910889,1.0,1.0,0,kumpikin
0.032836373680301977,0.6615028977394104,0.655227780342102,0.6679304540157318,1.0,1.0,0,hedelmöitsevä
0.08116697886877475,0.7292700409889221,0.7263535261154175,0.732210099697113,1.0,1.0,0,hitaus
0.13402870991795224,0.7545512318611145,0.7316830456256866,0.7793712019920349,1.0,1.0,0,palkitseminen
0.025197593442434794,0.60821932554245,0.6195342540740967,0.5973103046417236,1.0,1.0,0,pois
0.012823779066433984,0.6807386428117752,0.7186764031648636,0.6476930528879166,1.0,1.0,0,pari
0.10682175159905848,0.6371332406997681,0.6230989098548889,0.6518142819404602,1.0,1.0,0,laukka
0.008556358529213392,0.6586708426475525,0.65119708776474,0.6673522114753723,1.0,1.0,0,pitkä
0.0,0.661331057548523,0.6627452373504639,0.6599229574203491,1.0,1.0,0,nuoruus
0.020244462660665506,0.6651120781898499,0.6362684965133667,0.6966949701309204,1.0,1.0,0,ajaa
0.05522397783539471,0.6622908115386963,0.6587909460067749,0.6658281087875366,1.0,1.0,0,kaakottaa
0.0,0.5851308107376099,0.5784470438957214,0.5919708609580994,1.0,1.0,0,kuuluttaa
0.015892356734856984,0.6018441319465637,0.574860672156016,0.6331315040588379,1.0,1.0,0,mainio
0.05420534226979481,0.678693488240242,0.6732555478811264,0.6847324967384338,1.0,1.0,0,aika
0.0,0.6049360632896423,0.5890915393829346,0.621656596660614,1.0,1.0,0,mäntätä
0.0,0.6781359314918518,0.6559827923774719,0.7018376588821411,1.0,1.0,0,korjata
0.04767707020457095,0.6969541311264038,0.6898876428604126,0.704166829586029,1.0,1.0,0,mätäneminen
0.08732370687952996,0.7446908354759216,0.7417511343955994,0.7481790979703268,1.0,1.0,0,perään-katsominen
0.032836373680301977,0.6267219185829163,0.5990375578403473,0.6590779423713684,1.0,1.0,0,paiste
0.02908317710573757,0.6453481316566467,0.665574848651886,0.6263144016265869,1.0,1.0,0,lähemmä
0.05522397783539471,0.6288175582885742,0.6335914731025696,0.624114990234375,1.0,1.0,0,kuolettaa
0.0,0.5947155952453613,0.5836536288261414,0.6062050461769104,1.0,1.0,0,kiinni-pitää
0.0,0.6399822235107422,0.6170944571495056,0.6646331548690796,1.0,1.0,0,halkaista
0.19716118825581447,0.7134453058242798,0.7116222381591797,0.7152776718139648,1.0,1.0,0,meri-tie
0.10551521580132939,0.6915215849876404,0.6876032650470734,0.6956523954868317,1.0,1.0,0,perkaaminen
0.0,0.6396282017230988,0.6073385775089264,0.6755684018135071,1.0,1.0,0,estää
0.03673526562988939,0.5866581201553345,0.5692974925041199,0.6051108241081238,1.0,1.0,0,lakea
